icao,callsign,lat,lon,alt,gs,trk,vr
A00748,FAKE,39.397524127985804,-78.82333375961863,26059,522.2290682882401,179.22961295544334,-432
A01140,FAKE,40.536535834872616,-80.16827940362762,40305,562.2501484704103,117.14615640711241,-1103
A01045,FAKE,40.3995899313549,-79.9100360277829,24742,194.7123325256114,165.4162378080303,2109
A00532,FAKE,40.12811132817764,-79.1707804869078,26952,488.8440639483736,259.12347978304246,1899
A00547,FAKE,39.62821051291432,-80.47387979239787,39271,293.6198042561826,308.81356329642483,1122
A00048,FAKE,41.07574095442483,-78.931347458259,30804,589.3150815818168,330.1165918435913,811
A01186,FAKE,40.33714318343243,-78.80167046700326,30672,176.5362893717556,258.0434217822415,-2774
A01143,FAKE,39.21990939432958,-81.26492108710238,34935,492.55688575173974,152.02217322729683,1350
A00396,FAKE,40.23648762809724,-78.79649069903328,31491,262.8524909813885,331.967770774896,-1702
A00405,FAKE,41.47061786154243,-80.3294451042528,31629,120.11993363380027,141.81047372652114,2313
A00830,FAKE,40.12122638245189,-81.45121240660531,31047,462.06224326921125,114.62781769570601,528
A00780,FAKE,39.62447226980987,-79.09100339070926,30828,314.68670729274606,348.42651046134205,-1011
A01112,FAKE,39.12212322682294,-80.05673165354753,26493,315.89500788131255,226.95624032992708,-559
A00393,FAKE,40.57549370162008,-79.56070099431157,33276,276.84435152455205,305.11585491300684,1317
A00629,FAKE,41.08551302466976,-78.5370743691211,39592,350.4973427763659,181.84515714222871,-1541
A00794,FAKE,39.86271106163677,-81.20552999017256,21686,401.1647522148828,323.92932529824674,-1168
A01015,FAKE,39.22171873930327,-79.61480709646862,24048,525.0006768054966,354.316835968182,2466
A00603,FAKE,40.99182946925387,-79.71469956872059,26909,247.34851078945726,11.300074701196355,1263
A00584,FAKE,40.75683573864552,-79.36920644673171,32630,542.7000762842483,239.84152646882885,-665
A00340,FAKE,39.80730864714579,-79.12413420529994,39948,341.89072797658,243.0422484984498,-912
A00166,FAKE,41.0399610054736,-79.53552343031755,31078,299.33882022120645,77.18783401694029,-1863
A00284,FAKE,40.567438030723466,-81.12134800590412,22935,239.9365379372086,294.7064500451901,-1694
A00061,FAKE,41.04693309148912,-79.21428233955595,21265,341.9450862875899,4.696021342389267,1342
A00059,FAKE,41.96043337115422,-78.50113148198864,27780,458.5855523066024,25.25085533438578,-40
A00855,FAKE,40.71746653196353,-78.97447706707507,20867,579.8592042495329,336.3169884670964,1777
A01086,FAKE,40.466943774927124,-78.55522149522243,20267,390.4517852493279,196.863805045284,2379
A00877,FAKE,39.398031452280776,-79.02306824457432,31759,537.3921677271137,137.0307886199826,-2992
A01107,FAKE,40.54682547930175,-80.67994262753106,24037,501.9478408512989,291.73903410488845,658
A00601,FAKE,39.742607324895545,-80.1956402459086,23232,404.6106328555662,116.5517928474534,2674
A00223,FAKE,41.15388464591913,-80.7235723542597,31609,567.7180126988435,172.41918391115144,416
A00239,FAKE,40.27569483833525,-81.09478568648143,38739,144.7573489478673,15.059813899333058,1954
A00714,FAKE,39.39789910757282,-78.6468544332041,27274,453.20737741104136,120.6549889586457,-815
A00035,FAKE,41.13052091423418,-79.35315690559156,20993,535.00998100234,322.36710746393976,-1973
A00638,FAKE,39.8590938007741,-78.46901504842563,30793,231.84013597593648,142.58985469737166,-1252
A01181,FAKE,39.016850795640565,-79.81662082589331,31301,234.08811062718578,137.72994524297494,973
A00237,FAKE,41.070185560616814,-79.74347989067029,21516,337.02618559321064,307.3017720689723,-1654
A00368,FAKE,39.77688231397432,-80.06662539477331,24037,236.79430231997225,83.55912373503706,1203
A00060,FAKE,41.01044369186704,-79.80570231346944,20171,438.1465594308762,145.56651197087982,-2954
A00322,FAKE,41.454974074581585,-78.57251603424181,38716,583.691212061904,116.90778300697427,1599
A01099,FAKE,40.04272030758311,-80.7179816441784,39574,513.4447443224046,6.720115316171902,2927
A00454,FAKE,40.824972953055635,-79.98736936544579,33876,287.2657815784479,291.603261347524,-610
A00397,FAKE,39.78633182562834,-80.64313732313256,35464,211.6736992563345,11.576545159035852,-2822
A01128,FAKE,39.26864165090448,-80.03784112139961,24979,192.8772920384196,223.53920105411598,2985
A01087,FAKE,39.293128386214626,-80.01562192402145,38622,581.1002395443209,72.83558716749233,604
A00691,FAKE,40.03212650973014,-78.96693230206021,27380,185.13618279083113,101.93900126419513,-2485
A00742,FAKE,39.43622718239902,-79.79536299832715,22385,156.80685572888228,256.304066289532,-446
A00217,FAKE,41.201119387081064,-79.1464486193016,20377,127.50069428126795,309.52012859025865,1357
A00385,FAKE,40.44320107330616,-80.44303329148872,22264,209.36303500115082,103.96763713034424,307
A00058,FAKE,40.290969176057736,-78.9897280925308,22686,469.55260001434726,260.7966481825016,1295
A00412,FAKE,41.038514469069916,-79.2188733429939,28011,323.0072451084751,204.9677062304164,905
A00748,FAKE,40.27980869631696,-79.01953412347281,22802,315.5418675072259,235.1553409188434,1878
A01140,FAKE,39.33691098851745,-79.59105706358709,30405,504.73640865331504,177.37658871111302,2287
A01045,FAKE,38.97517773538692,-79.51592968956702,38962,203.15684996915513,350.8940956829012,-1280
A00532,FAKE,41.15470280337029,-80.64769609363206,22767,386.1329003083018,209.88854115034468,2149
A00547,FAKE,39.59363725760883,-80.48430821854298,38825,388.9463581554013,301.13751837669344,2450
A00048,FAKE,41.41706249913567,-79.25073409596723,37347,323.7056077390263,322.5045021749423,-1883
A01186,FAKE,40.0186991631801,-78.70357572834831,20067,513.1986031778479,21.724928785270183,-50
A01143,FAKE,40.51138650022217,-81.39683396140585,33000,586.564508856308,215.5742084045132,-2642
A00396,FAKE,41.013817030872225,-79.04936196790621,33518,415.62197250571904,349.66038835139574,-2734
A00405,FAKE,40.5893995998533,-78.56619516077703,22472,197.56657244664234,88.81882664595744,1739
A00830,FAKE,39.311412964922084,-79.57776966449669,37813,376.17291211267025,278.63798637735516,-919
A00780,FAKE,39.489001997867526,-79.59864343209325,38281,434.6372355906825,276.7451351801035,-209
A01112,FAKE,40.090138194102344,-81.35303336924433,34424,390.2577433538303,105.29058531570321,2424
A00393,FAKE,39.8365679845623,-80.90572153942071,37751,574.0039694369977,238.38746354649695,1336
A00629,FAKE,40.831437135146516,-79.47244092758126,35312,177.68580219375653,30.18956671798225,-1595
A00794,FAKE,39.10487825763285,-81.01846541007403,20894,595.1505518396962,131.58559803024517,-1935
A01015,FAKE,40.45794573696746,-79.65297434159761,36142,509.47026651155556,289.3202722301095,-2349
A00603,FAKE,40.006103678268474,-79.56198031669052,39318,294.71764875807094,269.29045653503795,-1886
A00584,FAKE,39.71658881497912,-79.26441757164375,39222,209.8448373693713,340.8658697578322,-1775
A00340,FAKE,41.0557722523711,-80.9338920297216,28562,270.0758959859637,27.312944913207577,-1314
A00166,FAKE,41.02858130596533,-79.40503670873689,32637,419.23904636667766,85.15857197411367,1710
A00284,FAKE,40.42683997540474,-81.10828507765594,39018,311.35511736075705,1.1854204779384871,-2921
A00061,FAKE,41.45986446664063,-80.74978373188496,39116,493.68167292133984,314.87138552109053,-484
A00059,FAKE,40.58847565363113,-80.7702485613116,31576,475.56630202517846,222.06004519052408,135
A00855,FAKE,40.429538632487805,-78.33036604401782,32397,105.19594044279509,156.79683068246277,1871
A01086,FAKE,39.71938600910612,-78.29339623252478,36215,167.28351894973622,311.7805743704908,-259
A00877,FAKE,39.94318863032294,-79.60715657230126,37278,594.4184642388974,279.3697473124635,347
A01107,FAKE,40.466384963927034,-79.90930494536225,37730,423.0270654765901,37.36882440668755,-1718
A00601,FAKE,40.207429239484874,-79.83023055933654,21288,309.58847539300166,119.86123118303558,-190
A00223,FAKE,40.699637853833174,-78.65396825287812,29102,289.5344373004741,349.2805768069649,-1802
A00239,FAKE,40.233665708016794,-79.39951862475765,29771,531.9407201245358,67.63714249617989,2888
A00714,FAKE,40.07034394295677,-80.83490662032003,22533,596.8897728148377,53.53061370046868,2582
A00035,FAKE,41.50742725831237,-81.02711550508259,29717,407.485857507084,96.5245645692825,2375
A00638,FAKE,39.96062674322683,-80.19561472153741,24443,384.9994487084983,201.77979843840546,2960
A01181,FAKE,38.929447339125616,-80.51652669800995,34163,216.7508925364039,2.8500534431392905,-2050
A00237,FAKE,41.580245815205025,-79.98080676286897,27795,410.7140226173165,54.63124100388101,-2856
A00368,FAKE,40.09064216398743,-80.94378697879345,27552,505.76540236721195,216.24943612692647,-334
A00060,FAKE,40.65642750033798,-81.16945654533299,32879,199.356165834816,288.8012738065661,-458
A00322,FAKE,40.62319937466519,-78.69565281635205,31031,408.72704652351564,317.74227282737337,2108
A01099,FAKE,40.34650028617379,-80.98113051186196,38266,565.3403285916756,285.0683255571894,-1694
A00454,FAKE,40.478231972407166,-78.84990103777342,29625,578.8894768757373,91.00975458191253,-1995
A00397,FAKE,41.14016411454658,-79.91094614431479,26916,363.22411673453104,305.63195196546525,2598
A01128,FAKE,39.8422705655855,-80.18319583498106,28027,280.7027533068565,277.0832764323162,1651
A01087,FAKE,39.10811953723095,-78.4053104646471,36158,241.5891509895189,125.39757558432267,-1948
A00691,FAKE,39.972969287778994,-80.13056896830929,28650,149.09194375700727,126.45661775016505,-2853
A00742,FAKE,39.301678261346446,-81.21504362124166,22268,398.36120706263966,299.05183381029576,-2117
A00217,FAKE,41.0382337885104,-80.65272835433956,23379,538.5944237747822,193.99340911347213,1479
A00385,FAKE,40.27201521163668,-79.87776280562383,39107,502.90778071769347,176.00413798973676,-241
A00058,FAKE,40.412007883630885,-79.96753524381977,24911,440.76706825355814,265.9436555143167,2454
A00412,FAKE,40.41278715441632,-79.88297120642143,22265,471.94238213680774,16.22867280321504,841
A00748,FAKE,40.022094660970765,-78.70047914340012,20692,404.02723999452843,273.5152690397188,-2730
A01140,FAKE,39.68914238385327,-79.54093995553364,35721,285.07145796279167,313.8558442730896,-2646
A01045,FAKE,40.5832535112288,-78.39436850548509,32601,332.726854637682,34.22526440482499,354
A00532,FAKE,40.75735751409436,-80.45779348158554,32140,545.5346061063399,194.40880517243122,-2339
A00547,FAKE,40.37907276597727,-79.47561194294495,28424,471.90724342403684,197.22576577730393,2626
A00048,FAKE,41.06218141399527,-80.82444035409443,23532,558.1659578648598,190.76781226560718,1735
A01186,FAKE,39.92445050300638,-79.8123245684336,35752,417.8514027788178,142.06699163472737,2501
A01143,FAKE,39.56248653765374,-81.2675119649586,30045,591.4784131240199,96.82060753863144,-1826
A00396,FAKE,40.92251003310169,-79.17439303572144,40317,443.46755836801935,325.9453872646317,2040
A00405,FAKE,40.32036427642367,-80.00000434185212,24954,126.89177748248773,339.7329183455163,-1481
A00830,FAKE,39.611581012092614,-81.07412415388328,22686,212.41040380424317,20.99623257629838,2685
A00780,FAKE,39.1711941476178,-79.84153864563555,29062,269.2619224757026,285.55644945663767,1645
A01112,FAKE,38.888537014156164,-79.37934205239154,20418,398.7234230252281,258.15127814435266,249
A00393,FAKE,41.22323272931585,-79.90220489753689,39485,172.04860589602652,62.107394012986234,1741
A00629,FAKE,39.56089363748989,-79.22473682813029,36141,407.27496185484574,10.336136497934168,87
A00794,FAKE,39.77731730764514,-81.81278006057356,34581,520.6545715771701,126.96927839181342,-2065
A01015,FAKE,39.62257048068851,-81.68531344431892,29358,485.147928550632,222.39581665151434,879
A00603,FAKE,40.736485575103465,-80.5834949309223,37797,104.91902507861053,85.84144502393754,1630
A00584,FAKE,40.76363931951034,-79.38040547435943,24251,155.94607312759936,254.89027879950703,1657
A00340,FAKE,41.441843396768874,-79.54393563583523,28155,576.948403845483,58.994317426434456,2218
A00166,FAKE,40.04012980656838,-78.707115034883,40570,466.6473308429353,110.6338300982049,2026
A00284,FAKE,41.10678641093324,-78.83734219982439,32538,232.2639815762371,238.95222933676155,-1563
A00061,FAKE,41.19842842374533,-80.63758020961271,23685,318.47638500638266,260.2493104212044,-2337
A00059,FAKE,41.44289516818684,-80.61839517229764,21788,210.4638247825402,341.5295379635314,-231
A00855,FAKE,40.06360182257547,-78.79554977445902,30735,386.70248933827713,258.4273325278081,2733
A01086,FAKE,40.16238883721822,-79.63269270955836,21513,497.49592161298335,23.353537412333917,1654
A00877,FAKE,39.28246631438348,-79.28778650498838,32784,534.6865605245855,249.37133955450435,-1903
A01107,FAKE,40.46557940880789,-79.17732472820917,21238,132.99952346576453,351.7830203207967,1919
A00601,FAKE,40.61495837643585,-80.00019500626794,21995,578.9984733813799,331.91065449007317,196
A00223,FAKE,41.326878944458144,-79.55279983649548,23796,579.551829263053,43.06621503007415,-2656
A00239,FAKE,41.31462314741102,-79.93083483039726,24474,255.05203138174411,29.72419470086184,-2022
A00714,FAKE,40.10840932886289,-79.13373720629093,20134,179.88718663255906,138.43449816177932,-1256
A00035,FAKE,41.41170749555205,-80.34530350729904,29822,255.80278392060336,215.0510658758331,-651
A00638,FAKE,40.50142533808342,-79.59430695678044,39724,230.59272840786613,201.036057579467,-1286
A01181,FAKE,39.40948907561271,-79.70718790540195,32513,541.3685932143786,209.13522050328476,315
A00237,FAKE,41.54120124916084,-80.34684891147492,31072,340.0358690595117,117.81735068777536,-25
A00368,FAKE,40.63368416874192,-78.973268814292,39956,140.9153536032909,270.2000499920169,1248
A00060,FAKE,41.25810699356621,-80.12223068841679,23423,267.5501257451714,71.47791099845037,1281
A00322,FAKE,40.963331975288206,-79.56610499911044,24761,222.40151972977964,150.06909414542207,1227
A01099,FAKE,40.309379129529965,-80.7662703132572,27924,565.8358578613938,35.26649314215322,871
A00454,FAKE,40.81502714369438,-80.55065427959393,31140,251.6535175994339,91.92980661156692,-18
A00397,FAKE,40.82306361184514,-80.25990096395535,26898,563.906512277079,304.3652772304873,-2936
A01128,FAKE,40.25965036600737,-78.97184708059042,33755,470.626673619686,184.35963289455103,-2419
A01087,FAKE,39.15346495755731,-79.83923171513321,20269,518.638113030744,312.567738727085,467
A00691,FAKE,39.36504885181055,-79.41584032250383,26745,256.92423521413787,99.72561180894975,-1131
A00742,FAKE,39.94260109560405,-79.75908412177061,20602,464.9881888741611,67.26056596110354,2740
A00217,FAKE,40.49272446505631,-81.0397436361098,27955,164.36069399790767,210.35484649789117,523
A00385,FAKE,39.837424028654304,-80.44025106671509,26334,539.8748113912607,149.565466573371,-1702
A00058,FAKE,41.76579204824777,-79.51796812248898,22553,517.9797790042771,246.5044576188931,-1060
A00412,FAKE,39.79570359768962,-79.33236687665318,36869,325.9996312583505,79.94058798986127,411
A00748,FAKE,39.17252704568696,-79.3328712535512,20049,387.66463477005556,293.73333399061244,-591
A01140,FAKE,38.928147378135805,-80.58362125700097,38488,415.41967763868536,221.86572485252523,-1674
A01045,FAKE,39.910849052232535,-80.02734293995024,20810,494.4632547516265,90.60919656519536,2938
A00532,FAKE,40.47132556006726,-79.215247297439,32035,309.00302227430825,6.697386892690574,1456
A00547,FAKE,39.48678356735192,-81.06593559347118,20060,408.6435631011038,126.58481564876016,1877
A00048,FAKE,41.51990488481707,-80.50316949985249,37750,427.477778559363,54.172831891753034,1932
A01186,FAKE,40.37717394214724,-80.24801765452551,20379,449.94134422726285,220.82357753858227,1217
A01143,FAKE,39.078401987937724,-80.98395328879914,34659,271.62054061505785,316.00027213547406,-2237
A00396,FAKE,40.05437776209081,-79.94574713322461,22253,180.74779325608577,339.01897278282365,-1670
A00405,FAKE,39.761055834310575,-80.32819858227712,35207,146.58085188152344,310.29928467691474,-469
A00830,FAKE,39.443489939032865,-79.96824090282917,34344,345.1116048558437,25.708219515609134,-1428
A00780,FAKE,40.5067753825891,-80.90201601735366,27851,351.70772465545866,162.91404222796788,-1186
A01112,FAKE,40.04259819055256,-80.07693538407528,25790,122.89786367245816,342.48035227665133,-2727
A00393,FAKE,41.07536694781924,-79.20633732803954,22703,380.84903566700893,269.1655250966718,-1277
A00629,FAKE,39.62099659283204,-79.31105955731063,21233,317.0672531078196,325.4952299716796,-2426
A00794,FAKE,39.61202003758149,-81.51321833981027,25965,119.75243211663957,163.6088296258936,-1402
A01015,FAKE,40.58326198182931,-81.84284716918026,38704,199.82595914961882,196.03236897694777,2057
A00603,FAKE,39.87806975518481,-80.32603784453606,26946,298.7126528514664,136.4382028904713,437
A00584,FAKE,40.54465994166368,-79.09084084855218,37196,494.90188093953213,102.76586868485781,-1862
A00340,FAKE,40.43737296531821,-80.22157363361083,27557,378.8316783098144,61.40909444584813,-495
A00166,FAKE,40.68257739231959,-81.00640653180115,31369,517.1187726465567,260.0084815488733,-2274
A00284,FAKE,40.991445007529215,-78.997807636195,40986,224.30518442773774,226.55950793366142,109
A00061,FAKE,41.78976607604478,-79.53398781762662,38647,315.2715029224123,89.70109561736027,2695
